order_id,order_date,customer_id,company_name,product_id,product_name,category_id,unit_price,quantity,discount,total_sales,year,month,year_month,season,discounted_unit_price,total_quantity,customer_segment
10691,1997-10-03,QUICK,QUICK-Stop,1,Chai,1,18.0,30,0.0,540.0,1997,10,1997-10,Fall,18.0,30,High Value
10691,1997-10-03,QUICK,QUICK-Stop,29,Thüringer Rostbratwurst,6,123.79,40,0.0,4951.6,1997,10,1997-10,Fall,123.79,40,High Value
10691,1997-10-03,QUICK,QUICK-Stop,43,Ipoh Coffee,1,46.0,40,0.0,1840.0,1997,10,1997-10,Fall,46.0,40,High Value
10691,1997-10-03,QUICK,QUICK-Stop,44,Gula Malacca,2,19.45,24,0.0,466.79999999999995,1997,10,1997-10,Fall,19.45,24,High Value
10691,1997-10-03,QUICK,QUICK-Stop,62,Tarte au sucre,3,49.3,48,0.0,2366.3999999999996,1997,10,1997-10,Fall,49.3,48,High Value
10692,1997-10-03,ALFKI,Alfreds Futterkiste,63,Vegie-spread,2,43.9,20,0.0,878.0,1997,10,1997-10,Fall,43.9,20,Medium Value
10693,1997-10-06,WHITC,White Clover Markets,9,Mishi Kobe Niku,6,97.0,6,0.0,582.0,1997,10,1997-10,Fall,97.0,6,High Value
10693,1997-10-06,WHITC,White Clover Markets,54,Tourtière,6,7.45,60,0.15,379.95,1997,10,1997-10,Fall,6.3325,60,High Value
10693,1997-10-06,WHITC,White Clover Markets,69,Gudbrandsdalsost,4,36.0,30,0.15,918.0,1997,10,1997-10,Fall,30.599999999999998,30,High Value
10693,1997-10-06,WHITC,White Clover Markets,73,Röd Kaviar,8,15.0,15,0.15,191.25,1997,10,1997-10,Fall,12.75,15,High Value
10694,1997-10-06,QUICK,QUICK-Stop,7,Uncle Bob's Organic Dried Pears,7,30.0,90,0.0,2700.0,1997,10,1997-10,Fall,30.0,90,High Value
10694,1997-10-06,QUICK,QUICK-Stop,59,Raclette Courdavault,4,55.0,25,0.0,1375.0,1997,10,1997-10,Fall,55.0,25,High Value
10694,1997-10-06,QUICK,QUICK-Stop,70,Outback Lager,1,15.0,50,0.0,750.0,1997,10,1997-10,Fall,15.0,50,High Value
10695,1997-10-07,WILMK,Wilman Kala,8,Northwoods Cranberry Sauce,2,40.0,10,0.0,400.0,1997,10,1997-10,Fall,40.0,10,Medium Value
10695,1997-10-07,WILMK,Wilman Kala,12,Queso Manchego La Pastora,4,38.0,4,0.0,152.0,1997,10,1997-10,Fall,38.0,4,Medium Value
10695,1997-10-07,WILMK,Wilman Kala,24,Guaraná Fantástica,1,4.5,20,0.0,90.0,1997,10,1997-10,Fall,4.5,20,Medium Value
10696,1997-10-08,WHITC,White Clover Markets,17,Alice Mutton,6,39.0,20,0.0,780.0,1997,10,1997-10,Fall,39.0,20,High Value
10696,1997-10-08,WHITC,White Clover Markets,46,Spegesild,8,12.0,18,0.0,216.0,1997,10,1997-10,Fall,12.0,18,High Value
10697,1997-10-08,LINOD,LINO-Delicateses,19,Teatime Chocolate Biscuits,3,9.2,7,0.25,48.3,1997,10,1997-10,Fall,6.8999999999999995,7,High Value
10697,1997-10-08,LINOD,LINO-Delicateses,35,Steeleye Stout,1,18.0,9,0.25,121.5,1997,10,1997-10,Fall,13.5,9,High Value
10697,1997-10-08,LINOD,LINO-Delicateses,58,Escargots de Bourgogne,8,13.25,30,0.25,298.125,1997,10,1997-10,Fall,9.9375,30,High Value
10697,1997-10-08,LINOD,LINO-Delicateses,70,Outback Lager,1,15.0,30,0.25,337.5,1997,10,1997-10,Fall,11.25,30,High Value
10698,1997-10-09,ERNSH,Ernst Handel,11,Queso Cabrales,4,21.0,15,0.0,315.0,1997,10,1997-10,Fall,21.0,15,High Value
10698,1997-10-09,ERNSH,Ernst Handel,17,Alice Mutton,6,39.0,8,0.05,296.4,1997,10,1997-10,Fall,37.05,8,High Value
10698,1997-10-09,ERNSH,Ernst Handel,29,Thüringer Rostbratwurst,6,123.79,12,0.05,1411.206,1997,10,1997-10,Fall,117.6005,12,High Value
10698,1997-10-09,ERNSH,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,2,21.05,65,0.05,1299.8374999999999,1997,10,1997-10,Fall,19.9975,65,High Value
10698,1997-10-09,ERNSH,Ernst Handel,70,Outback Lager,1,15.0,8,0.05,114.0,1997,10,1997-10,Fall,14.25,8,High Value
10699,1997-10-09,MORGK,Morgenstern Gesundkost,47,Zaanse koeken,3,9.5,12,0.0,114.0,1997,10,1997-10,Fall,9.5,12,High Value
10700,1997-10-10,SAVEA,Save-a-lot Markets,1,Chai,1,18.0,5,0.2,72.0,1997,10,1997-10,Fall,14.4,5,High Value
10700,1997-10-10,SAVEA,Save-a-lot Markets,34,Sasquatch Ale,1,14.0,12,0.2,134.4,1997,10,1997-10,Fall,11.200000000000001,12,High Value
10700,1997-10-10,SAVEA,Save-a-lot Markets,68,Scottish Longbreads,3,12.5,40,0.2,400.0,1997,10,1997-10,Fall,10.0,40,High Value
10700,1997-10-10,SAVEA,Save-a-lot Markets,71,Flotemysost,4,21.5,60,0.2,1032.0,1997,10,1997-10,Fall,17.2,60,High Value
10701,1997-10-13,HUNGO,Hungry Owl All-Night Grocers,59,Raclette Courdavault,4,55.0,42,0.15,1963.5,1997,10,1997-10,Fall,46.75,42,High Value
10701,1997-10-13,HUNGO,Hungry Owl All-Night Grocers,71,Flotemysost,4,21.5,20,0.15,365.5,1997,10,1997-10,Fall,18.275,20,High Value
10701,1997-10-13,HUNGO,Hungry Owl All-Night Grocers,76,Lakkalikööri,1,18.0,35,0.15,535.5,1997,10,1997-10,Fall,15.299999999999999,35,High Value
10702,1997-10-13,ALFKI,Alfreds Futterkiste,3,Aniseed Syrup,2,10.0,6,0.0,60.0,1997,10,1997-10,Fall,10.0,6,Medium Value
10702,1997-10-13,ALFKI,Alfreds Futterkiste,76,Lakkalikööri,1,18.0,15,0.0,270.0,1997,10,1997-10,Fall,18.0,15,Medium Value
10703,1997-10-14,FOLKO,Folk och fä HB,2,Chang,1,19.0,5,0.0,95.0,1997,10,1997-10,Fall,19.0,5,High Value
10703,1997-10-14,FOLKO,Folk och fä HB,59,Raclette Courdavault,4,55.0,35,0.0,1925.0,1997,10,1997-10,Fall,55.0,35,High Value
10703,1997-10-14,FOLKO,Folk och fä HB,73,Röd Kaviar,8,15.0,35,0.0,525.0,1997,10,1997-10,Fall,15.0,35,High Value
10704,1997-10-14,QUEEN,Queen Cozinha,4,Chef Anton's Cajun Seasoning,2,22.0,6,0.0,132.0,1997,10,1997-10,Fall,22.0,6,High Value
10704,1997-10-14,QUEEN,Queen Cozinha,24,Guaraná Fantástica,1,4.5,35,0.0,157.5,1997,10,1997-10,Fall,4.5,35,High Value
10704,1997-10-14,QUEEN,Queen Cozinha,48,Chocolade,3,12.75,24,0.0,306.0,1997,10,1997-10,Fall,12.75,24,High Value
10705,1997-10-15,HILAA,HILARION-Abastos,31,Gorgonzola Telino,4,12.5,20,0.0,250.0,1997,10,1997-10,Fall,12.5,20,High Value
10705,1997-10-15,HILAA,HILARION-Abastos,32,Mascarpone Fabioli,4,32.0,4,0.0,128.0,1997,10,1997-10,Fall,32.0,4,High Value
10706,1997-10-16,OLDWO,Old World Delicatessen,16,Pavlova,3,17.45,20,0.0,349.0,1997,10,1997-10,Fall,17.45,20,High Value
10706,1997-10-16,OLDWO,Old World Delicatessen,43,Ipoh Coffee,1,46.0,24,0.0,1104.0,1997,10,1997-10,Fall,46.0,24,High Value
10706,1997-10-16,OLDWO,Old World Delicatessen,59,Raclette Courdavault,4,55.0,8,0.0,440.0,1997,10,1997-10,Fall,55.0,8,High Value
10707,1997-10-16,AROUT,Around the Horn,55,Pâté chinois,6,24.0,21,0.0,504.0,1997,10,1997-10,Fall,24.0,21,High Value
10707,1997-10-16,AROUT,Around the Horn,57,Ravioli Angelo,5,19.5,40,0.0,780.0,1997,10,1997-10,Fall,19.5,40,High Value
10707,1997-10-16,AROUT,Around the Horn,70,Outback Lager,1,15.0,28,0.15,357.0,1997,10,1997-10,Fall,12.75,28,High Value
10708,1997-10-17,THEBI,The Big Cheese,5,Chef Anton's Gumbo Mix,2,21.35,4,0.0,85.4,1997,10,1997-10,Fall,21.35,4,Medium Value
10708,1997-10-17,THEBI,The Big Cheese,36,Inlagd Sill,8,19.0,5,0.0,95.0,1997,10,1997-10,Fall,19.0,5,Medium Value
10709,1997-10-17,GOURL,Gourmet Lanchonetes,8,Northwoods Cranberry Sauce,2,40.0,40,0.0,1600.0,1997,10,1997-10,Fall,40.0,40,High Value
10709,1997-10-17,GOURL,Gourmet Lanchonetes,51,Manjimup Dried Apples,7,53.0,28,0.0,1484.0,1997,10,1997-10,Fall,53.0,28,High Value
10709,1997-10-17,GOURL,Gourmet Lanchonetes,60,Camembert Pierrot,4,34.0,10,0.0,340.0,1997,10,1997-10,Fall,34.0,10,High Value
10710,1997-10-20,FRANS,Franchi S.p.A.,19,Teatime Chocolate Biscuits,3,9.2,5,0.0,46.0,1997,10,1997-10,Fall,9.2,5,Medium Value
10710,1997-10-20,FRANS,Franchi S.p.A.,47,Zaanse koeken,3,9.5,5,0.0,47.5,1997,10,1997-10,Fall,9.5,5,Medium Value
10711,1997-10-21,SAVEA,Save-a-lot Markets,19,Teatime Chocolate Biscuits,3,9.2,12,0.0,110.39999999999999,1997,10,1997-10,Fall,9.2,12,High Value
10711,1997-10-21,SAVEA,Save-a-lot Markets,41,Jack's New England Clam Chowder,8,9.65,42,0.0,405.3,1997,10,1997-10,Fall,9.65,42,High Value
10711,1997-10-21,SAVEA,Save-a-lot Markets,53,Perth Pasties,6,32.8,120,0.0,3935.9999999999995,1997,10,1997-10,Fall,32.8,120,High Value
10712,1997-10-21,HUNGO,Hungry Owl All-Night Grocers,53,Perth Pasties,6,32.8,3,0.05,93.47999999999999,1997,10,1997-10,Fall,31.159999999999997,3,High Value
10712,1997-10-21,HUNGO,Hungry Owl All-Night Grocers,56,Gnocchi di nonna Alice,5,38.0,30,0.0,1140.0,1997,10,1997-10,Fall,38.0,30,High Value
10713,1997-10-22,SAVEA,Save-a-lot Markets,10,Ikura,8,31.0,18,0.0,558.0,1997,10,1997-10,Fall,31.0,18,High Value
10713,1997-10-22,SAVEA,Save-a-lot Markets,26,Gumbär Gummibärchen,3,31.23,30,0.0,936.9,1997,10,1997-10,Fall,31.23,30,High Value
10713,1997-10-22,SAVEA,Save-a-lot Markets,45,Rogede sild,8,9.5,110,0.0,1045.0,1997,10,1997-10,Fall,9.5,110,High Value
10713,1997-10-22,SAVEA,Save-a-lot Markets,46,Spegesild,8,12.0,24,0.0,288.0,1997,10,1997-10,Fall,12.0,24,High Value
10714,1997-10-22,SAVEA,Save-a-lot Markets,2,Chang,1,19.0,30,0.25,427.5,1997,10,1997-10,Fall,14.25,30,High Value
10714,1997-10-22,SAVEA,Save-a-lot Markets,17,Alice Mutton,6,39.0,27,0.25,789.75,1997,10,1997-10,Fall,29.25,27,High Value
10714,1997-10-22,SAVEA,Save-a-lot Markets,47,Zaanse koeken,3,9.5,50,0.25,356.25,1997,10,1997-10,Fall,7.125,50,High Value
10714,1997-10-22,SAVEA,Save-a-lot Markets,56,Gnocchi di nonna Alice,5,38.0,18,0.25,513.0,1997,10,1997-10,Fall,28.5,18,High Value
10714,1997-10-22,SAVEA,Save-a-lot Markets,58,Escargots de Bourgogne,8,13.25,12,0.25,119.25,1997,10,1997-10,Fall,9.9375,12,High Value
10715,1997-10-23,BONAP,Bon app',10,Ikura,8,31.0,21,0.0,651.0,1997,10,1997-10,Fall,31.0,21,High Value
10715,1997-10-23,BONAP,Bon app',71,Flotemysost,4,21.5,30,0.0,645.0,1997,10,1997-10,Fall,21.5,30,High Value
10716,1997-10-24,RANCH,Rancho grande,21,Sir Rodney's Scones,3,10.0,5,0.0,50.0,1997,10,1997-10,Fall,10.0,5,Medium Value
10716,1997-10-24,RANCH,Rancho grande,51,Manjimup Dried Apples,7,53.0,7,0.0,371.0,1997,10,1997-10,Fall,53.0,7,Medium Value
10716,1997-10-24,RANCH,Rancho grande,61,Sirop d'érable,2,28.5,10,0.0,285.0,1997,10,1997-10,Fall,28.5,10,Medium Value
10717,1997-10-24,FRANK,Frankenversand,21,Sir Rodney's Scones,3,10.0,32,0.05,304.0,1997,10,1997-10,Fall,9.5,32,High Value
10717,1997-10-24,FRANK,Frankenversand,54,Tourtière,6,7.45,15,0.0,111.75,1997,10,1997-10,Fall,7.45,15,High Value
10717,1997-10-24,FRANK,Frankenversand,69,Gudbrandsdalsost,4,36.0,25,0.05,855.0,1997,10,1997-10,Fall,34.199999999999996,25,High Value
10718,1997-10-27,KOENE,Königlich Essen,12,Queso Manchego La Pastora,4,38.0,36,0.0,1368.0,1997,10,1997-10,Fall,38.0,36,High Value
10718,1997-10-27,KOENE,Königlich Essen,16,Pavlova,3,17.45,20,0.0,349.0,1997,10,1997-10,Fall,17.45,20,High Value
10718,1997-10-27,KOENE,Königlich Essen,36,Inlagd Sill,8,19.0,40,0.0,760.0,1997,10,1997-10,Fall,19.0,40,High Value
10718,1997-10-27,KOENE,Königlich Essen,62,Tarte au sucre,3,49.3,20,0.0,986.0,1997,10,1997-10,Fall,49.3,20,High Value
10719,1997-10-27,LETSS,Let's Stop N Shop,18,Carnarvon Tigers,8,62.5,12,0.25,562.5,1997,10,1997-10,Fall,46.875,12,Medium Value
10719,1997-10-27,LETSS,Let's Stop N Shop,30,Nord-Ost Matjeshering,8,25.89,3,0.25,58.2525,1997,10,1997-10,Fall,19.4175,3,Medium Value
10719,1997-10-27,LETSS,Let's Stop N Shop,54,Tourtière,6,7.45,40,0.25,223.5,1997,10,1997-10,Fall,5.5875,40,Medium Value
10720,1997-10-28,QUEDE,Que Delícia,35,Steeleye Stout,1,18.0,21,0.0,378.0,1997,10,1997-10,Fall,18.0,21,High Value
10720,1997-10-28,QUEDE,Que Delícia,71,Flotemysost,4,21.5,8,0.0,172.0,1997,10,1997-10,Fall,21.5,8,High Value
10721,1997-10-29,QUICK,QUICK-Stop,44,Gula Malacca,2,19.45,50,0.05,923.875,1997,10,1997-10,Fall,18.4775,50,High Value
10722,1997-10-29,SAVEA,Save-a-lot Markets,2,Chang,1,19.0,3,0.0,57.0,1997,10,1997-10,Fall,19.0,3,High Value
10722,1997-10-29,SAVEA,Save-a-lot Markets,31,Gorgonzola Telino,4,12.5,50,0.0,625.0,1997,10,1997-10,Fall,12.5,50,High Value
10722,1997-10-29,SAVEA,Save-a-lot Markets,68,Scottish Longbreads,3,12.5,45,0.0,562.5,1997,10,1997-10,Fall,12.5,45,High Value
10722,1997-10-29,SAVEA,Save-a-lot Markets,75,Rhönbräu Klosterbier,1,7.75,42,0.0,325.5,1997,10,1997-10,Fall,7.75,42,High Value
10723,1997-10-30,WHITC,White Clover Markets,26,Gumbär Gummibärchen,3,31.23,15,0.0,468.45,1997,10,1997-10,Fall,31.23,15,High Value
10724,1997-10-30,MEREP,Mère Paillarde,10,Ikura,8,31.0,16,0.0,496.0,1997,10,1997-10,Fall,31.0,16,High Value
10724,1997-10-30,MEREP,Mère Paillarde,61,Sirop d'érable,2,28.5,5,0.0,142.5,1997,10,1997-10,Fall,28.5,5,High Value
10725,1997-10-31,FAMIA,Familia Arquibaldo,41,Jack's New England Clam Chowder,8,9.65,12,0.0,115.80000000000001,1997,10,1997-10,Fall,9.65,12,Medium Value
10725,1997-10-31,FAMIA,Familia Arquibaldo,52,Filo Mix,5,7.0,4,0.0,28.0,1997,10,1997-10,Fall,7.0,4,Medium Value
10725,1997-10-31,FAMIA,Familia Arquibaldo,55,Pâté chinois,6,24.0,6,0.0,144.0,1997,10,1997-10,Fall,24.0,6,Medium Value
10726,1997-11-03,EASTC,Eastern Connection,4,Chef Anton's Cajun Seasoning,2,22.0,25,0.0,550.0,1997,11,1997-11,Fall,22.0,25,High Value
10726,1997-11-03,EASTC,Eastern Connection,11,Queso Cabrales,4,21.0,5,0.0,105.0,1997,11,1997-11,Fall,21.0,5,High Value
10727,1997-11-03,REGGC,Reggiani Caseifici,17,Alice Mutton,6,39.0,20,0.05,741.0,1997,11,1997-11,Fall,37.05,20,High Value
10727,1997-11-03,REGGC,Reggiani Caseifici,56,Gnocchi di nonna Alice,5,38.0,10,0.05,361.0,1997,11,1997-11,Fall,36.1,10,High Value
10727,1997-11-03,REGGC,Reggiani Caseifici,59,Raclette Courdavault,4,55.0,10,0.05,522.5,1997,11,1997-11,Fall,52.25,10,High Value
10728,1997-11-04,QUEEN,Queen Cozinha,30,Nord-Ost Matjeshering,8,25.89,15,0.0,388.35,1997,11,1997-11,Fall,25.89,15,High Value
10728,1997-11-04,QUEEN,Queen Cozinha,40,Boston Crab Meat,8,18.4,6,0.0,110.39999999999999,1997,11,1997-11,Fall,18.4,6,High Value
10728,1997-11-04,QUEEN,Queen Cozinha,55,Pâté chinois,6,24.0,12,0.0,288.0,1997,11,1997-11,Fall,24.0,12,High Value
10728,1997-11-04,QUEEN,Queen Cozinha,60,Camembert Pierrot,4,34.0,15,0.0,510.0,1997,11,1997-11,Fall,34.0,15,High Value
10729,1997-11-04,LINOD,LINO-Delicateses,1,Chai,1,18.0,50,0.0,900.0,1997,11,1997-11,Fall,18.0,50,High Value
10729,1997-11-04,LINOD,LINO-Delicateses,21,Sir Rodney's Scones,3,10.0,30,0.0,300.0,1997,11,1997-11,Fall,10.0,30,High Value
10729,1997-11-04,LINOD,LINO-Delicateses,50,Valkoinen suklaa,3,16.25,40,0.0,650.0,1997,11,1997-11,Fall,16.25,40,High Value
10730,1997-11-05,BONAP,Bon app',16,Pavlova,3,17.45,15,0.05,248.6625,1997,11,1997-11,Fall,16.577499999999997,15,High Value
10730,1997-11-05,BONAP,Bon app',31,Gorgonzola Telino,4,12.5,3,0.05,35.625,1997,11,1997-11,Fall,11.875,3,High Value
10730,1997-11-05,BONAP,Bon app',65,Louisiana Fiery Hot Pepper Sauce,2,21.05,10,0.05,199.975,1997,11,1997-11,Fall,19.9975,10,High Value
10731,1997-11-06,CHOPS,Chop-suey Chinese,21,Sir Rodney's Scones,3,10.0,40,0.05,380.0,1997,11,1997-11,Fall,9.5,40,High Value
10731,1997-11-06,CHOPS,Chop-suey Chinese,51,Manjimup Dried Apples,7,53.0,30,0.05,1510.5,1997,11,1997-11,Fall,50.349999999999994,30,High Value
10732,1997-11-06,BONAP,Bon app',76,Lakkalikööri,1,18.0,20,0.0,360.0,1997,11,1997-11,Fall,18.0,20,High Value
10733,1997-11-07,BERGS,Berglunds snabbköp,14,Tofu,7,23.25,16,0.0,372.0,1997,11,1997-11,Fall,23.25,16,High Value
10733,1997-11-07,BERGS,Berglunds snabbköp,28,Rössle Sauerkraut,7,45.6,20,0.0,912.0,1997,11,1997-11,Fall,45.6,20,High Value
10733,1997-11-07,BERGS,Berglunds snabbköp,52,Filo Mix,5,7.0,25,0.0,175.0,1997,11,1997-11,Fall,7.0,25,High Value
10734,1997-11-07,GOURL,Gourmet Lanchonetes,6,Grandma's Boysenberry Spread,2,25.0,30,0.0,750.0,1997,11,1997-11,Fall,25.0,30,High Value
10734,1997-11-07,GOURL,Gourmet Lanchonetes,30,Nord-Ost Matjeshering,8,25.89,15,0.0,388.35,1997,11,1997-11,Fall,25.89,15,High Value
10734,1997-11-07,GOURL,Gourmet Lanchonetes,76,Lakkalikööri,1,18.0,20,0.0,360.0,1997,11,1997-11,Fall,18.0,20,High Value
10735,1997-11-10,LETSS,Let's Stop N Shop,61,Sirop d'érable,2,28.5,20,0.1,513.0,1997,11,1997-11,Fall,25.650000000000002,20,Medium Value
10735,1997-11-10,LETSS,Let's Stop N Shop,77,Original Frankfurter grüne Soße,2,13.0,2,0.1,23.400000000000002,1997,11,1997-11,Fall,11.700000000000001,2,Medium Value
10736,1997-11-11,HUNGO,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,2,21.05,40,0.0,842.0,1997,11,1997-11,Fall,21.05,40,High Value
10736,1997-11-11,HUNGO,Hungry Owl All-Night Grocers,75,Rhönbräu Klosterbier,1,7.75,20,0.0,155.0,1997,11,1997-11,Fall,7.75,20,High Value
10737,1997-11-11,VINET,Vins et alcools Chevalier,13,Konbu,8,6.0,4,0.0,24.0,1997,11,1997-11,Fall,6.0,4,Medium Value
10737,1997-11-11,VINET,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,8,9.65,12,0.0,115.80000000000001,1997,11,1997-11,Fall,9.65,12,Medium Value
10738,1997-11-12,SPECD,Spécialités du monde,16,Pavlova,3,17.45,3,0.0,52.349999999999994,1997,11,1997-11,Fall,17.45,3,Medium Value
10739,1997-11-12,VINET,Vins et alcools Chevalier,36,Inlagd Sill,8,19.0,6,0.0,114.0,1997,11,1997-11,Fall,19.0,6,Medium Value
10739,1997-11-12,VINET,Vins et alcools Chevalier,52,Filo Mix,5,7.0,18,0.0,126.0,1997,11,1997-11,Fall,7.0,18,Medium Value
10740,1997-11-13,WHITC,White Clover Markets,28,Rössle Sauerkraut,7,45.6,5,0.2,182.4,1997,11,1997-11,Fall,36.480000000000004,5,High Value
10740,1997-11-13,WHITC,White Clover Markets,35,Steeleye Stout,1,18.0,35,0.2,504.0,1997,11,1997-11,Fall,14.4,35,High Value
10740,1997-11-13,WHITC,White Clover Markets,45,Rogede sild,8,9.5,40,0.2,304.0,1997,11,1997-11,Fall,7.6000000000000005,40,High Value
10740,1997-11-13,WHITC,White Clover Markets,56,Gnocchi di nonna Alice,5,38.0,14,0.2,425.6,1997,11,1997-11,Fall,30.400000000000002,14,High Value
10741,1997-11-14,AROUT,Around the Horn,2,Chang,1,19.0,15,0.2,228.0,1997,11,1997-11,Fall,15.200000000000001,15,High Value
10742,1997-11-14,BOTTM,Bottom-Dollar Markets,3,Aniseed Syrup,2,10.0,20,0.0,200.0,1997,11,1997-11,Fall,10.0,20,High Value
10742,1997-11-14,BOTTM,Bottom-Dollar Markets,60,Camembert Pierrot,4,34.0,50,0.0,1700.0,1997,11,1997-11,Fall,34.0,50,High Value
10742,1997-11-14,BOTTM,Bottom-Dollar Markets,72,Mozzarella di Giovanni,4,34.8,35,0.0,1218.0,1997,11,1997-11,Fall,34.8,35,High Value
10743,1997-11-17,AROUT,Around the Horn,46,Spegesild,8,12.0,28,0.05,319.2,1997,11,1997-11,Fall,11.399999999999999,28,High Value
10744,1997-11-17,VAFFE,Vaffeljernet,40,Boston Crab Meat,8,18.4,50,0.2,736.0,1997,11,1997-11,Fall,14.719999999999999,50,High Value
10745,1997-11-18,QUICK,QUICK-Stop,18,Carnarvon Tigers,8,62.5,24,0.0,1500.0,1997,11,1997-11,Fall,62.5,24,High Value
10745,1997-11-18,QUICK,QUICK-Stop,44,Gula Malacca,2,19.45,16,0.0,311.2,1997,11,1997-11,Fall,19.45,16,High Value
10745,1997-11-18,QUICK,QUICK-Stop,59,Raclette Courdavault,4,55.0,45,0.0,2475.0,1997,11,1997-11,Fall,55.0,45,High Value
10745,1997-11-18,QUICK,QUICK-Stop,72,Mozzarella di Giovanni,4,34.8,7,0.0,243.59999999999997,1997,11,1997-11,Fall,34.8,7,High Value
10746,1997-11-19,CHOPS,Chop-suey Chinese,13,Konbu,8,6.0,6,0.0,36.0,1997,11,1997-11,Fall,6.0,6,High Value
10746,1997-11-19,CHOPS,Chop-suey Chinese,42,Singaporean Hokkien Fried Mee,5,14.0,28,0.0,392.0,1997,11,1997-11,Fall,14.0,28,High Value
10746,1997-11-19,CHOPS,Chop-suey Chinese,62,Tarte au sucre,3,49.3,9,0.0,443.7,1997,11,1997-11,Fall,49.3,9,High Value
10746,1997-11-19,CHOPS,Chop-suey Chinese,69,Gudbrandsdalsost,4,36.0,40,0.0,1440.0,1997,11,1997-11,Fall,36.0,40,High Value
10747,1997-11-19,PICCO,Piccolo und mehr,31,Gorgonzola Telino,4,12.5,8,0.0,100.0,1997,11,1997-11,Fall,12.5,8,High Value
10747,1997-11-19,PICCO,Piccolo und mehr,41,Jack's New England Clam Chowder,8,9.65,35,0.0,337.75,1997,11,1997-11,Fall,9.65,35,High Value
10747,1997-11-19,PICCO,Piccolo und mehr,63,Vegie-spread,2,43.9,9,0.0,395.09999999999997,1997,11,1997-11,Fall,43.9,9,High Value
10747,1997-11-19,PICCO,Piccolo und mehr,69,Gudbrandsdalsost,4,36.0,30,0.0,1080.0,1997,11,1997-11,Fall,36.0,30,High Value
10748,1997-11-20,SAVEA,Save-a-lot Markets,23,Tunnbröd,5,9.0,44,0.0,396.0,1997,11,1997-11,Fall,9.0,44,High Value
10748,1997-11-20,SAVEA,Save-a-lot Markets,40,Boston Crab Meat,8,18.4,40,0.0,736.0,1997,11,1997-11,Fall,18.4,40,High Value
10748,1997-11-20,SAVEA,Save-a-lot Markets,56,Gnocchi di nonna Alice,5,38.0,28,0.0,1064.0,1997,11,1997-11,Fall,38.0,28,High Value
10749,1997-11-20,ISLAT,Island Trading,56,Gnocchi di nonna Alice,5,38.0,15,0.0,570.0,1997,11,1997-11,Fall,38.0,15,High Value
10749,1997-11-20,ISLAT,Island Trading,59,Raclette Courdavault,4,55.0,6,0.0,330.0,1997,11,1997-11,Fall,55.0,6,High Value
10749,1997-11-20,ISLAT,Island Trading,76,Lakkalikööri,1,18.0,10,0.0,180.0,1997,11,1997-11,Fall,18.0,10,High Value
10750,1997-11-21,WARTH,Wartian Herkku,14,Tofu,7,23.25,5,0.15,98.8125,1997,11,1997-11,Fall,19.7625,5,High Value
10750,1997-11-21,WARTH,Wartian Herkku,45,Rogede sild,8,9.5,40,0.15,323.0,1997,11,1997-11,Fall,8.075,40,High Value
10750,1997-11-21,WARTH,Wartian Herkku,59,Raclette Courdavault,4,55.0,25,0.15,1168.75,1997,11,1997-11,Fall,46.75,25,High Value
10751,1997-11-24,RICSU,Richter Supermarkt,26,Gumbär Gummibärchen,3,31.23,12,0.1,337.284,1997,11,1997-11,Fall,28.107,12,High Value
10751,1997-11-24,RICSU,Richter Supermarkt,30,Nord-Ost Matjeshering,8,25.89,30,0.0,776.7,1997,11,1997-11,Fall,25.89,30,High Value
10751,1997-11-24,RICSU,Richter Supermarkt,50,Valkoinen suklaa,3,16.25,20,0.1,292.5,1997,11,1997-11,Fall,14.625,20,High Value
10751,1997-11-24,RICSU,Richter Supermarkt,73,Röd Kaviar,8,15.0,15,0.0,225.0,1997,11,1997-11,Fall,15.0,15,High Value
10752,1997-11-24,NORTS,North/South,1,Chai,1,18.0,8,0.0,144.0,1997,11,1997-11,Fall,18.0,8,Low Value
10752,1997-11-24,NORTS,North/South,69,Gudbrandsdalsost,4,36.0,3,0.0,108.0,1997,11,1997-11,Fall,36.0,3,Low Value
10753,1997-11-25,FRANS,Franchi S.p.A.,45,Rogede sild,8,9.5,4,0.0,38.0,1997,11,1997-11,Fall,9.5,4,Medium Value
10753,1997-11-25,FRANS,Franchi S.p.A.,74,Longlife Tofu,7,10.0,5,0.0,50.0,1997,11,1997-11,Fall,10.0,5,Medium Value
10754,1997-11-25,MAGAA,Magazzini Alimentari Riuniti,40,Boston Crab Meat,8,18.4,3,0.0,55.199999999999996,1997,11,1997-11,Fall,18.4,3,High Value
10755,1997-11-26,BONAP,Bon app',47,Zaanse koeken,3,9.5,30,0.25,213.75,1997,11,1997-11,Fall,7.125,30,High Value
10755,1997-11-26,BONAP,Bon app',56,Gnocchi di nonna Alice,5,38.0,30,0.25,855.0,1997,11,1997-11,Fall,28.5,30,High Value
10755,1997-11-26,BONAP,Bon app',57,Ravioli Angelo,5,19.5,14,0.25,204.75,1997,11,1997-11,Fall,14.625,14,High Value
10755,1997-11-26,BONAP,Bon app',69,Gudbrandsdalsost,4,36.0,25,0.25,675.0,1997,11,1997-11,Fall,27.0,25,High Value
